Date of Purchase,Purchaser Name,Denomination
08-Apr-21,HONEYWELL PROPERTIES PVT LTD,"1,00,00,000"
08-Apr-21,HONEYWELL PROPERTIES PVT LTD,"1,00,00,000"
08-Apr-21,HONEYWELL PROPERTIES PVT LTD,"1,00,00,000"
08-Apr-21,HONEYWELL PROPERTIES PVT LTD,"1,00,00,000"
08-Apr-21,HONEYWELL PROPERTIES PVT LTD,"1,00,00,000"
08-Apr-21,HONEYWELL PROPERTIES PVT LTD,"1,00,00,000"
08-Apr-21,HONEYWELL PROPERTIES PVT LTD,"1,00,00,000"
08-Apr-21,HONEYWELL PROPERTIES PVT LTD,"1,00,00,000"
08-Apr-21,HONEYWELL PROPERTIES PVT LTD,"1,00,00,000"
08-Apr-21,HONEYWELL PROPERTIES PVT LTD,"1,00,00,000"
08-Apr-21,HONEYWELL PROPERTIES PVT LTD,"1,00,00,000"
08-Apr-21,HONEYWELL PROPERTIES PVT LTD,"1,00,00,000"
08-Apr-21,ISHANI BHAVIK AJMERA,"1,00,000"
08-Apr-21,ISHANI BHAVIK AJMERA,"1,00,000"
08-Apr-21,ISHANI BHAVIK AJMERA,"1,00,000"
08-Apr-21,ISHANI BHAVIK AJMERA,"1,00,000"
08-Apr-21,ISHANI BHAVIK AJMERA,"1,00,000"
08-Apr-21,JMS MINING  PRIVATE LIMITED,"1,00,00,000"
08-Apr-21,JMS MINING  PRIVATE LIMITED,"10,00,000"
08-Apr-21,JMS MINING  PRIVATE LIMITED,"10,00,000"
08-Apr-21,JMS MINING  PRIVATE LIMITED,"10,00,000"
08-Apr-21,JMS MINING  PRIVATE LIMITED,"10,00,000"
08-Apr-21,JMS MINING  PRIVATE LIMITED,"1,00,00,000"
08-Apr-21,JMS MINING  PRIVATE LIMITED,"10,00,000"
08-Apr-21,KIRTAN AJMERA,"1,00,000"
08-Apr-21,KIRTAN AJMERA,"1,00,000"
08-Apr-21,KIRTAN AJMERA,"1,00,000"
08-Apr-21,KIRTAN AJMERA,"1,00,000"
08-Apr-21,KIRTAN AJMERA,"1,00,000"
08-Apr-21,MUKESH AJMERA,"1,00,000"
08-Apr-21,MUKESH AJMERA,"1,00,000"
08-Apr-21,MUKESH AJMERA,"1,00,000"
08-Apr-21,PARESH AJMERA,"1,00,000"
08-Apr-21,PARESH AJMERA,"1,00,000"
08-Apr-21,PHILLIPS CARBON BLACK LIMITED,"1,00,00,000"
08-Apr-21,PHILLIPS CARBON BLACK LIMITED,"1,00,00,000"
08-Apr-21,PHILLIPS CARBON BLACK LIMITED,"1,00,00,000"
08-Apr-21,PHILLIPS CARBON BLACK LIMITED,"1,00,00,000"
08-Apr-21,PHILLIPS CARBON BLACK LIMITED,"1,00,00,000"
08-Apr-21,PHILLIPS CARBON BLACK LIMITED,"1,00,00,000"
08-Apr-21,PHILLIPS CARBON BLACK LIMITED,"1,00,00,000"
08-Apr-21,PHILLIPS CARBON BLACK LIMITED,"1,00,00,000"
08-Apr-21,PHILLIPS CARBON BLACK LIMITED,"1,00,00,000"
08-Apr-21,PHILLIPS CARBON BLACK LIMITED,"1,00,00,000"
08-Apr-21,POORVI DUGAR AJMERA,"1,00,000"
08-Apr-21,POORVI DUGAR AJMERA,"1,00,000"
08-Apr-21,POORVI DUGAR AJMERA,"1,00,000"
08-Apr-21,RAY CONSTRUCTIONS LTD,"10,00,000"
08-Apr-21,RAY CONSTRUCTIONS LTD,"10,00,000"
08-Apr-21,RAY CONSTRUCTIONS LTD,"1,00,00,000"
08-Apr-21,RAY CONSTRUCTIONS LTD,"10,00,000"
08-Apr-21,RAY CONSTRUCTIONS LTD,"1,00,00,000"
08-Apr-21,RAY CONSTRUCTIONS LTD,"1,00,00,000"
08-Apr-21,RAY CONSTRUCTIONS LTD,"1,00,00,000"
08-Apr-21,RAY CONSTRUCTIONS LTD,"1,00,00,000"
08-Apr-21,RAY CONSTRUCTIONS LTD,"10,00,000"
08-Apr-21,RAY CONSTRUCTIONS LTD,"1,00,00,000"
08-Apr-21,RAY CONSTRUCTIONS LTD,"10,00,000"
08-Apr-21,TILAK AJMERA,"1,00,000"
08-Apr-21,TILAK AJMERA,"1,00,000"
08-Apr-21,TILAK AJMERA,"1,00,000"
08-Apr-21,UTSAV ENCLAVE LLP,"10,00,000"
08-Apr-21,VEDANTA LIMITED,"1,00,00,000"
08-Apr-21,VEDANTA LIMITED,"1,00,00,000"
08-Apr-21,VEDANTA LIMITED,"1,00,00,000"
08-Apr-21,VEDANTA LIMITED,"1,00,00,000"
08-Apr-21,VEDANTA LIMITED,"1,00,00,000"
08-Apr-21,VEDANTA LIMITED,"1,00,00,000"
08-Apr-21,VEDANTA LIMITED,"1,00,00,000"
08-Apr-21,VEDANTA LIMITED,"1,00,00,000"
08-Apr-21,VEDANTA LIMITED,"1,00,00,000"
08-Apr-21,VEDANTA LIMITED,"1,00,00,000"
08-Apr-21,VEDANTA LIMITED,"1,00,00,000"
08-Apr-21,VEDANTA LIMITED,"1,00,00,000"
08-Apr-21,VEDANTA LIMITED,"1,00,00,000"
08-Apr-21,VEDANTA LIMITED,"1,00,00,000"
08-Apr-21,VEDANTA LIMITED,"1,00,00,000"
08-Apr-21,VEDANTA LIMITED,"1,00,00,000"
08-Apr-21,VEDANTA LIMITED,"1,00,00,000"
08-Apr-21,VEDANTA LIMITED,"1,00,00,000"
08-Apr-21,VEDANTA LIMITED,"1,00,00,000"
08-Apr-21,VEDANTA LIMITED,"1,00,00,000"
08-Apr-21,VEDANTA LIMITED,"1,00,00,000"
08-Apr-21,VEDANTA LIMITED,"1,00,00,000"
08-Apr-21,VEDANTA LIMITED,"1,00,00,000"
08-Apr-21,VEDANTA LIMITED,"1,00,00,000"
08-Apr-21,VEDANTA LIMITED,"1,00,00,000"
09-Apr-21,ABHIJIT INTERNATIONAL,"10,00,000"
09-Apr-21,ABHIJIT INTERNATIONAL,"10,00,000"
09-Apr-21,ABHIJIT INTERNATIONAL,"10,00,000"
09-Apr-21,ABHIJIT INTERNATIONAL,"10,00,000"
09-Apr-21,ABHIJIT INTERNATIONAL,"10,00,000"
09-Apr-21,ABHINANDANSTOCKBROKINGPVTLTD,"10,00,000"
09-Apr-21,ABHINANDANSTOCKBROKINGPVTLTD,"10,00,000"
09-Apr-21,ABHINANDANSTOCKBROKINGPVTLTD,"10,00,000"
09-Apr-21,ABHINANDANSTOCKBROKINGPVTLTD,"10,00,000"
09-Apr-21,ABHINANDANSTOCKBROKINGPVTLTD,"10,00,000"
09-Apr-21,ABHINANDANSTOCKBROKINGPVTLTD,"1,00,00,000"
09-Apr-21,AGARWAL  M BISHAN,"10,00,000"
09-Apr-21,AGARWAL  M BISHAN,"10,00,000"
09-Apr-21,AGARWAL  M BISHAN,"10,00,000"
09-Apr-21,BESSEGGEN INFOTECH LLP,"10,00,000"
09-Apr-21,BESSEGGEN INFOTECH LLP,"10,00,000"
09-Apr-21,BESSEGGEN INFOTECH LLP,"10,00,000"
09-Apr-21,BESSEGGEN INFOTECH LLP,"10,00,000"
09-Apr-21,BESSEGGEN INFOTECH LLP,"10,00,000"
09-Apr-21,BM DEALERS LLP,"10,00,000"
09-Apr-21,BM DEALERS LLP,"10,00,000"
09-Apr-21,D S ENGINEERING WORKSHOP LLP,"10,00,000"
09-Apr-21,D S ENGINEERING WORKSHOP LLP,"10,00,000"
09-Apr-21,D S ENGINEERING WORKSHOP LLP,"10,00,000"
09-Apr-21,D S ENGINEERING WORKSHOP LLP,"1,00,00,000"
09-Apr-21,D S ENGINEERING WORKSHOP LLP,"10,00,000"
09-Apr-21,D S ENGINEERING WORKSHOP LLP,"10,00,000"
09-Apr-21,D S ENGINEERING WORKSHOP LLP,"1,00,00,000"
09-Apr-21,D S ENGINEERING WORKSHOP LLP,"10,00,000"
09-Apr-21,D S ENGINEERING WORKSHOP LLP,"10,00,000"
09-Apr-21,D S ENGINEERING WORKSHOP LLP,"10,00,000"
09-Apr-21,D S ENGINEERING WORKSHOP LLP,"10,00,000"
09-Apr-21,D S ENGINEERING WORKSHOP LLP,"1,00,00,000"
09-Apr-21,D S ENGINEERING WORKSHOP LLP,"10,00,000"
09-Apr-21,D S ENGINEERING WORKSHOP LLP,"1,00,00,000"
09-Apr-21,DESCENT BUILDWELL LLP,"1,00,00,000"
09-Apr-21,DR. MANDEEP SHARMA,"10,00,000"
09-Apr-21,DR. MANDEEP SHARMA,"1,00,000"
09-Apr-21,DR. MANDEEP SHARMA,"1,00,000"
09-Apr-21,DR. MANDEEP SHARMA,"1,00,000"
09-Apr-21,DR. MANDEEP SHARMA,"1,00,000"
09-Apr-21,DR. MANDEEP SHARMA,"1,00,000"
09-Apr-21,DR. MANDEEP SHARMA,"10,00,000"
09-Apr-21,FRESHBYTE BUILDTECH PVT LTD,"10,00,000"
09-Apr-21,FRESHBYTE BUILDTECH PVT LTD,"10,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,FUTURE GAMING AND HOTEL SERVICES PR,"1,00,00,000"
09-Apr-21,GOLDSTONE CEMENTS LTD,"1,00,00,000"
09-Apr-21,GOLDSTONE CEMENTS LTD,"1,00,00,000"
09-Apr-21,GOODLUCK INDIA LTD,"1,00,00,000"
09-Apr-21,GOODLUCK INDIA LTD,"1,00,00,000"
09-Apr-21,HARDESH ORES PVT LTD,"1,00,00,000"
09-Apr-21,HARDESH ORES PVT LTD,"1,00,00,000"
09-Apr-21,INDIAN VALVE  CALCUTTA  PVT LTD,"10,00,000"
09-Apr-21,INDIAN VALVE  CALCUTTA  PVT LTD,"10,00,000"
09-Apr-21,JK LAKSHMI CEMENT LIMITED,"1,00,00,000"
09-Apr-21,JK LAKSHMI CEMENT LIMITED,"1,00,00,000"
09-Apr-21,JK LAKSHMI CEMENT LIMITED,"1,00,00,000"
09-Apr-21,JK LAKSHMI CEMENT LIMITED,"1,00,00,000"
09-Apr-21,JK LAKSHMI CEMENT LIMITED,"1,00,00,000"
09-Apr-21,JK LAKSHMI CEMENT LIMITED,"1,00,00,000"
09-Apr-21,K B DEALERS PRIVATE LIMITED,"10,00,000"
09-Apr-21,K B DEALERS PRIVATE LIMITED,"10,00,000"
09-Apr-21,K M A COMMODITIES LLP,"10,00,000"
09-Apr-21,K M A COMMODITIES LLP,"10,00,000"
09-Apr-21,K M A COMMODITIES LLP,"10,00,000"
09-Apr-21,K M A COMMODITIES LLP,"10,00,000"
09-Apr-21,K M DEALERS LLP,"10,00,000"
09-Apr-21,K M DEALERS LLP,"10,00,000"
09-Apr-21,KB DEALERS LLP,"10,00,000"
09-Apr-21,KB DEALERS LLP,"10,00,000"
09-Apr-21,KISHAN  MIRANIA AGARWAL,"10,00,000"
09-Apr-21,KISHAN  MIRANIA AGARWAL,"10,00,000"
09-Apr-21,KISHAN  MIRANIA AGARWAL,"10,00,000"
09-Apr-21,KM DEALERS LLP,"10,00,000"
09-Apr-21,KM DEALERS LLP,"10,00,000"
09-Apr-21,LEVOC FINANCE PVT LTD,"10,00,000"
09-Apr-21,LEVOC FINANCE PVT LTD,"10,00,000"
09-Apr-21,LEVOC FINANCE PVT LTD,"10,00,000"
09-Apr-21,LEVOC FINANCE PVT LTD,"10,00,000"
09-Apr-21,MR SAURABH BAKLIWAL,"10,00,000"
09-Apr-21,MR SAURABH BAKLIWAL,"10,00,000"
09-Apr-21,MR SAURABH BAKLIWAL,"10,00,000"
09-Apr-21,MR SAURABH BAKLIWAL,"10,00,000"
09-Apr-21,NORTH EAST INFRA NET WORK,"10,00,000"
09-Apr-21,NORTH EAST INFRA NET WORK,"10,00,000"
09-Apr-21,NORTH EAST INFRA NET WORK,"10,00,000"
09-Apr-21,NORTH EAST INFRA NET WORK,"10,00,000"
09-Apr-21,NORTH EAST INFRA NET WORK,"10,00,000"
09-Apr-21,NORTH EAST INFRA NET WORK,"10,00,000"
09-Apr-21,NORTH EAST INFRA NET WORK,"10,00,000"
09-Apr-21,NORTH EAST INFRA NET WORK,"10,00,000"
09-Apr-21,NORTH EAST INFRA NET WORK,"10,00,000"
09-Apr-21,NORTH EAST INFRA NET WORK,"10,00,000"
09-Apr-21,NORTH EAST INFRA NET WORK,"10,00,000"
09-Apr-21,NORTH EAST INFRA NET WORK,"10,00,000"
09-Apr-21,NORTH EAST INFRA NET WORK,"1,00,000"
09-Apr-21,NORTH EAST INFRA NET WORK,"1,00,000"
09-Apr-21,NORTH EAST INFRA NET WORK,"1,00,000"
09-Apr-21,NORTH EAST INFRA NET WORK,"1,00,000"
09-Apr-21,NORTH EAST INFRA NET WORK,"10,00,000"
09-Apr-21,NORTH EAST INFRA NET WORK,"10,00,000"
09-Apr-21,NORTH EAST INFRA NET WORK,"1,00,000"
09-Apr-21,NORTH EAST INFRA NET WORK,"10,00,000"
09-Apr-21,NORTH EAST INFRA NET WORK,"10,00,000"
09-Apr-21,RAMAN SHARMA,"10,00,000"
09-Apr-21,RAMAN SHARMA,"10,00,000"
09-Apr-21,RAY CONSTRUCTIONS LTD,"1,000"
09-Apr-21,RONAK AJMERA,"1,00,000"
09-Apr-21,RONAK AJMERA,"1,00,000"
09-Apr-21,RONAK AJMERA,"1,00,000"
09-Apr-21,RONAK AJMERA,"1,00,000"
09-Apr-21,RONAK AJMERA,"1,00,000"
09-Apr-21,SARITA   MIRANIA AGARWAL,"10,00,000"
09-Apr-21,SARITA  MIRANIA AGARWAL,"10,00,000"
09-Apr-21,SEEMA MIRANIA AGARWAL,"10,00,000"
09-Apr-21,SEEMA MIRANIA AGARWAL,"10,00,000"
09-Apr-21,SHRI JAGANNATH STEELS & POWER LTD,"1,00,00,000"
09-Apr-21,SHRI JAGANNATH STEELS & POWER LTD,"1,00,00,000"
09-Apr-21,SHRI JAGANNATH STEELS & POWER LTD,"1,00,00,000"
09-Apr-21,SHRI JAGANNATH STEELS & POWER LTD,"1,00,00,000"
09-Apr-21,SHRI JAGANNATH STEELS & POWER LTD,"1,00,00,000"
09-Apr-21,SHRI JAGANNATH STEELS & POWER LTD,"1,00,00,000"
09-Apr-21,SHRI JAGANNATH STEELS & POWER LTD,"1,00,00,000"
09-Apr-21,SPICEJET LIMITED,"1,00,000"
09-Apr-21,SPICEJET LIMITED,"1,00,000"
09-Apr-21,SPICEJET LIMITED,"1,00,000"
09-Apr-21,SPICEJET LIMITED,"10,00,000"
09-Apr-21,SPICEJET LIMITED,"1,00,000"
09-Apr-21,SPICEJET LIMITED,"1,00,000"
09-Apr-21,SURENDRA STEELS PRIVATE LIMITED,"10,00,000"
09-Apr-21,SURENDRA STEELS PRIVATE LIMITED,"10,00,000"
09-Apr-21,SURENDRA STEELS PRIVATE LIMITED,"10,00,000"
09-Apr-21,SURENDRA STEELS PRIVATE LIMITED,"10,00,000"
09-Apr-21,SURENDRA STEELS PRIVATE LIMITED,"10,00,000"
09-Apr-21,SURENDRA STEELS PRIVATE LIMITED,"10,00,000"
09-Apr-21,SURENDRA STEELS PRIVATE LIMITED,"10,00,000"
09-Apr-21,SURENDRA STEELS PRIVATE LIMITED,"10,00,000"
09-Apr-21,SURENDRA STEELS PRIVATE LIMITED,"10,00,000"
09-Apr-21,SURENDRA STEELS PRIVATE LIMITED,"10,00,000"
09-Apr-21,THRIVENI EARTH MOVERS PVT LTD,"1,00,00,000"
09-Apr-21,THRIVENI EARTH MOVERS PVT LTD,"1,00,00,000"
09-Apr-21,THRIVENI EARTH MOVERS PVT LTD,"1,00,00,000"
02-Jul-21,BHUDUTT JANGID,"1,00,000"
02-Jul-21,BHUDUTT JANGID,"1,00,000"
02-Jul-21,BHUDUTT JANGID,"1,00,000"
02-Jul-21,BHUDUTT JANGID,"1,00,000"
02-Jul-21,BHUDUTT JANGID,"1,00,000"
02-Jul-21,SHIV SHANKAR SECURITIES PVT LTD,"10,00,000"
02-Jul-21,SHIV SHANKAR SECURITIES PVT LTD,"10,00,000"
02-Jul-21,SHIV SHANKAR SECURITIES PVT LTD,"10,00,000"
02-Jul-21,VIKRAM SINGH,"1,00,000"
02-Jul-21,VIKRAM SINGH,"1,00,000"
02-Jul-21,VIKRAM SINGH,"1,00,000"
02-Jul-21,VIKRAM SINGH,"1,00,000"
02-Jul-21,VIKRAM SINGH,"1,00,000"
03-Jul-21,MKJ ENTERPRISES LTD,"1,00,00,000"
03-Jul-21,MKJ ENTERPRISES LTD,"1,00,00,000"
03-Jul-21,MKJ ENTERPRISES LTD,"1,00,00,000"
03-Jul-21,MKJ ENTERPRISES LTD,"1,00,00,000"
03-Jul-21,MKJ ENTERPRISES LTD,"1,00,00,000"
03-Jul-21,MKJ ENTERPRISES LTD,"1,00,00,000"
03-Jul-21,TRANSWAYS EXIM PRIVATE LTD,"10,00,000"
03-Jul-21,TRANSWAYS EXIM PRIVATE LTD,"10,00,000"
03-Jul-21,TRANSWAYS EXIM PRIVATE LTD,"10,00,000"
03-Jul-21,TRANSWAYS EXIM PRIVATE LTD,"10,00,000"
03-Jul-21,TRANSWAYS EXIM PRIVATE LTD,"10,00,000"
03-Jul-21,TRANSWAYS EXIM PRIVATE LTD,"10,00,000"
03-Jul-21,TRANSWAYS EXIM PRIVATE LTD,"10,00,000"
03-Jul-21,TRANSWAYS EXIM PRIVATE LTD,"10,00,000"
03-Jul-21,TRANSWAYS EXIM PRIVATE LTD,"10,00,000"
03-Jul-21,TRANSWAYS EXIM PRIVATE LTD,"10,00,000"
03-Jul-21,TRANSWAYS EXIM PRIVATE LTD,"10,00,000"
05-Jul-21,BESSEGGEN INFOTECH LLP,"10,00,000"
05-Jul-21,BESSEGGEN INFOTECH LLP,"10,00,000"
05-Jul-21,BESSEGGEN INFOTECH LLP,"10,00,000"
05-Jul-21,BESSEGGEN INFOTECH LLP,"10,00,000"
05-Jul-21,BESSEGGEN INFOTECH LLP,"10,00,000"
05-Jul-21,BESSEGGEN INFOTECH LLP,"1,00,00,000"
05-Jul-21,MKJ ENTERPRISES LTD,"1,00,00,000"
05-Jul-21,MKJ ENTERPRISES LTD,"1,00,00,000"
05-Jul-21,MONALISA BOTTLING INDUSTRIES PVT LTD,"10,00,000"
05-Jul-21,MONALISA BOTTLING INDUSTRIES PVT LTD,"10,00,000"
05-Jul-21,MONALISA BOTTLING INDUSTRIES PVT LTD,"10,00,000"
05-Jul-21,MONALISA BOTTLING INDUSTRIES PVT LTD,"10,00,000"
05-Jul-21,MONALISA BOTTLING INDUSTRIES PVT LTD,"10,00,000"
05-Jul-21,MONALISA BOTTLING INDUSTRIES PVT LTD,"10,00,000"
05-Jul-21,MONALISA BOTTLING INDUSTRIES PVT LTD,"10,00,000"
05-Jul-21,MONALISA BOTTLING INDUSTRIES PVT LTD,"10,00,000"
05-Jul-21,PURULIA BOTTLING PVT LTD,"10,00,000"
05-Jul-21,PURULIA BOTTLING PVT LTD,"1,00,000"
05-Jul-21,PURULIA BOTTLING PVT LTD,"10,00,000"
05-Jul-21,PURULIA BOTTLING PVT LTD,"10,00,000"
05-Jul-21,PURULIA BOTTLING PVT LTD,"1,00,000"
05-Jul-21,PURULIA BOTTLING PVT LTD,"10,00,000"
05-Jul-21,PURULIA BOTTLING PVT LTD,"10,00,000"
05-Jul-21,PURULIA BOTTLING PVT LTD,"1,00,000"
05-Jul-21,PURULIA BOTTLING PVT LTD,"1,00,000"
05-Jul-21,PURULIA BOTTLING PVT LTD,"10,00,000"
05-Jul-21,PURULIA BOTTLING PVT LTD,"1,00,000"
05-Jul-21,PURULIA BOTTLING PVT LTD,"10,00,000"
06-Jul-21,ABHAY SHUKLA,"10,00,000"
06-Jul-21,ABHAY SHUKLA,"10,00,000"
06-Jul-21,ABHINANDANSTOCKBROKINGPVTLTD,"1,00,00,000"
06-Jul-21,ABHINANDANSTOCKBROKINGPVTLTD,"1,00,00,000"
06-Jul-21,ABHINANDANSTOCKBROKINGPVTLTD,"1,00,00,000"
06-Jul-21,ABHINANDANSTOCKBROKINGPVTLTD,"1,00,00,000"
06-Jul-21,AUSTIN PLYWOOD PRIVATE LIMITED FORMERLY  B S PROGRESSIVE PVT,"10,00,000"
06-Jul-21,AUSTIN PLYWOOD PRIVATE LIMITED FORMERLY  B S PROGRESSIVE PVT,"10,00,000"
06-Jul-21,AUSTIN PLYWOOD PRIVATE LIMITED FORMERLY  B S PROGRESSIVE PVT,"1,00,000"
06-Jul-21,AUSTIN PLYWOOD PRIVATE LIMITED FORMERLY  B S PROGRESSIVE PVT,"10,00,000"
06-Jul-21,AUSTIN PLYWOOD PRIVATE LIMITED FORMERLY  B S PROGRESSIVE PVT,"1,00,000"
06-Jul-21,AUSTIN PLYWOOD PRIVATE LIMITED FORMERLY  B S PROGRESSIVE PVT,"1,00,000"
06-Jul-21,AUSTIN PLYWOOD PRIVATE LIMITED FORMERLY  B S PROGRESSIVE PVT,"10,00,000"
06-Jul-21,AUSTIN PLYWOOD PRIVATE LIMITED FORMERLY  B S PROGRESSIVE PVT,"1,00,000"
06-Jul-21,AUSTIN PLYWOOD PRIVATE LIMITED FORMERLY  B S PROGRESSIVE PVT,"10,00,000"
06-Jul-21,AUSTIN PLYWOOD PRIVATE LIMITED FORMERLY  B S PROGRESSIVE PVT,"10,00,000"
06-Jul-21,AUSTIN PLYWOOD PRIVATE LIMITED FORMERLY  B S PROGRESSIVE PVT,"10,00,000"
06-Jul-21,AUSTIN PLYWOOD PRIVATE LIMITED FORMERLY  B S PROGRESSIVE PVT,"10,00,000"
06-Jul-21,AUSTIN PLYWOOD PRIVATE LIMITED FORMERLY  B S PROGRESSIVE PVT,"1,00,000"
06-Jul-21,HALDIA ENERGY LIMITED,"1,00,00,000"
06-Jul-21,HALDIA ENERGY LIMITED,"1,00,00,000"
06-Jul-21,HALDIA ENERGY LIMITED,"1,00,00,000"
06-Jul-21,HALDIA ENERGY LIMITED,"1,00,00,000"
06-Jul-21,HALDIA ENERGY LIMITED,"1,00,00,000"
06-Jul-21,HALDIA ENERGY LIMITED,"1,00,00,000"
06-Jul-21,HALDIA ENERGY LIMITED,"1,00,00,000"
06-Jul-21,HALDIA ENERGY LIMITED,"1,00,00,000"
06-Jul-21,HALDIA ENERGY LIMITED,"1,00,00,000"
06-Jul-21,HALDIA ENERGY LIMITED,"1,00,00,000"
06-Jul-21,HALDIA ENERGY LIMITED,"1,00,00,000"
06-Jul-21,HALDIA ENERGY LIMITED,"1,00,00,000"
06-Jul-21,HALDIA ENERGY LIMITED,"1,00,00,000"
06-Jul-21,HALDIA ENERGY LIMITED,"1,00,00,000"
06-Jul-21,HALDIA ENERGY LIMITED,"1,00,00,000"
06-Jul-21,HALDIA ENERGY LIMITED,"1,00,00,000"
06-Jul-21,HALDIA ENERGY LIMITED,"1,00,00,000"
06-Jul-21,HALDIA ENERGY LIMITED,"1,00,00,000"
06-Jul-21,HALDIA ENERGY LIMITED,"1,00,00,000"
06-Jul-21,HALDIA ENERGY LIMITED,"1,00,00,000"
